date,precipitation,precipitation_normal
20040126,3.31,3.22
20040127,3.31,3.35
20040128,3.31,3.48
20040129,3.69,3.61
20040130,3.88,3.74
20040131,3.88,3.87
20040201,3.88,4.00
20040202,4.24,4.12
20040203,4.24,4.23
20040204,4.51,4.35
20040205,5.21,4.45
20040206,5.21,4.57
20040207,5.21,4.69
20040208,5.21,4.80
20040209,5.26,4.92
20040210,6.58,5.04
20040211,7.83,5.15
20040212,7.85,5.27
20040213,7.96,5.38
20040214,8.39,5.50
20040215,8.39,5.62
20040216,8.39,5.74
20040217,8.39,5.87
20040218,8.39,5.99
20040219,8.39,6.10
20040220,8.39,6.21
20040221,8.39,6.32
20040222,9.11,6.44
20040223,9.11,6.55
20040224,9.32,6.66
20040225,9.33,6.76
20040226,9.33,6.87
20040227,9.33,6.97
20040228,9.33,7.08
20040229,9.73,7.08
20040301,9.78,7.19
20040302,9.80,7.30
20040303,9.81,7.41
20040304,9.85,7.52
20040305,9.91,7.64
20040306,9.91,7.75
20040307,9.91,7.86
20040308,9.91,7.96
20040309,9.91,8.07
20040310,9.91,8.17
20040311,9.91,8.27
20040312,9.91,8.36
20040313,10.00,8.46
20040314,10.57,8.55
20040315,10.57,8.65
20040316,10.57,8.75
20040317,10.57,8.84
20040318,10.57,8.94
20040319,10.57,9.03
20040320,10.57,9.12
20040321,10.62,9.22
20040322,10.62,9.33
20040323,10.62,9.44
20040324,10.62,9.54
20040325,10.62,9.66
20040326,10.62,9.77
20040327,10.62,9.88
20040328,10.62,9.99
20040329,10.65,10.09
20040330,10.65,10.18
20040331,10.65,10.28
20040401,10.65,10.37
20040402,10.69,10.46
20040403,10.70,10.55
20040404,10.70,10.65
20040405,10.70,10.75
20040406,11.66,10.85
20040407,11.66,10.95
20040408,11.66,11.05
20040409,11.66,11.15
20040410,12.26,11.25
20040411,12.97,11.36
20040412,13.12,11.47
20040413,13.12,11.58
20040414,13.12,11.68
20040415,13.12,11.78
20040416,13.12,11.89
20040417,13.12,12.00
20040418,13.12,12.11
20040419,13.12,12.23
20040420,13.12,12.34
20040421,13.12,12.45
20040422,13.12,12.56
20040423,13.15,12.67
20040424,13.87,12.79
20040425,14.05,12.90
20040426,14.05,13.02
20040427,14.05,13.14
20040428,14.05,13.27
20040429,14.05,13.40
20040430,14.11,13.53
20040501,16.21,13.67
20040502,16.21,13.81
20040503,16.21,13.95
20040504,16.21,14.09
20040505,16.21,14.24
20040506,16.21,14.38
20040507,16.21,14.53
20040508,16.21,14.68
20040509,16.21,14.83
20040510,16.43,14.96
20040511,18.37,15.10
20040512,18.38,15.24
20040513,20.41,15.37
20040514,20.68,15.51
20040515,20.68,15.66
20040516,20.69,15.80
20040517,20.72,15.95
20040518,20.72,16.09
20040519,20.72,16.23
20040520,20.72,16.38
20040521,20.72,16.54
20040522,20.72,16.71
20040523,20.72,16.87
20040524,20.72,17.04
20040525,20.72,17.22
20040526,20.72,17.40
20040527,20.72,17.58
20040528,20.72,17.76
20040529,20.72,17.94
20040530,20.72,18.11
20040531,20.72,18.28
20040601,20.72,18.47
20040602,20.72,18.67
20040603,21.22,18.87
20040604,21.85,19.07
20040605,21.85,19.29
20040606,21.85,19.52
20040607,22.08,19.74
20040608,23.85,19.98
20040609,23.85,20.21
20040610,23.85,20.46
20040611,23.85,20.71
20040612,23.85,20.98
20040613,23.92,21.25
20040614,24.82,21.51
20040615,24.82,21.77
20040616,25.30,22.03
20040617,25.30,22.29
20040618,25.30,22.55
20040619,25.30,22.81
20040620,25.32,23.05
20040621,25.33,23.29
20040622,26.51,23.53
20040623,27.65,23.77
20040624,28.13,24.01
20040625,29.80,24.24
20040626,29.91,24.47
20040627,29.91,24.69
20040628,30.03,24.92
20040629,30.08,25.15
20040630,30.39,25.38
20040701,30.39,25.58
20040702,30.39,25.78
20040703,30.39,25.98
20040704,30.39,26.17
20040705,30.71,26.36
20040706,31.96,26.54
20040707,31.96,26.72
20040708,31.96,26.90
20040709,31.96,27.08
20040710,32.81,27.24
20040711,32.88,27.39
20040712,32.88,27.54
20040713,32.88,27.69
20040714,32.88,27.84
20040715,32.88,27.99
20040716,32.88,28.13
20040717,32.88,28.26
20040718,32.88,28.40
20040719,32.88,28.54
20040720,32.88,28.68
20040721,32.88,28.81
20040722,32.89,28.93
20040723,32.89,29.06
20040724,32.89,29.18
20040725,33.51,29.30
20040726,33.51,29.43
20040727,33.51,29.56
20040728,33.57,29.68
20040729,33.59,29.80
20040730,33.61,29.92
20040731,33.61,30.04
20040801,33.61,30.18
20040802,33.67,30.32
20040803,33.67,30.45
20040804,33.67,30.58
20040805,33.67,30.72
20040806,33.67,30.86
20040807,33.67,31.00
20040808,33.67,31.15
20040809,33.67,31.30
20040810,33.73,31.45
20040811,33.73,31.59
20040812,33.73,31.72
20040813,33.73,31.86
20040814,33.73,32.00
20040815,33.73,32.14
20040816,33.73,32.29
20040817,33.73,32.45
20040818,33.78,32.62
20040819,33.78,32.79
20040820,33.78,32.97
20040821,35.02,33.16
20040822,35.57,33.34
20040823,35.57,33.53
20040824,35.57,33.73
20040825,35.57,33.92
20040826,35.57,34.11
20040827,35.57,34.31
20040828,35.75,34.50
20040829,35.75,34.69
20040830,35.75,34.89
20040831,38.21,35.10
20040901,38.21,35.29
20040902,39.01,35.48
20040903,39.34,35.67
20040904,39.42,35.86
20040905,39.42,36.05
20040906,39.42,36.23
20040907,39.42,36.43
20040908,39.42,36.63
20040909,39.42,36.83
20040910,39.42,37.04
20040911,39.42,37.25
20040912,39.42,37.46
20040913,39.64,37.66
20040914,39.64,37.85
20040915,39.64,38.03
20040916,39.64,38.20
20040917,39.64,38.36
20040918,39.64,38.51
20040919,39.64,38.66
20040920,39.64,38.81
20040921,39.66,38.97
20040922,40.28,39.11
20040923,40.28,39.26
20040924,40.28,39.41
20040925,40.96,39.57
20040926,40.96,39.72
20040927,40.96,39.88
20040928,40.96,40.02
20040929,40.96,40.17
20040930,40.96,40.31
20041001,40.96,40.47
20041002,40.96,40.63
20041003,40.96,40.82
20041004,41.00,41.00
20041005,41.00,41.18
20041006,41.17,41.36
20041007,42.26,41.53
20041008,42.26,41.71
20041009,42.26,41.88
20041010,42.26,42.06
20041011,42.26,42.25
20041012,42.26,42.44
20041013,42.76,42.63
20041014,42.99,42.82
20041015,42.99,43.02
20041016,42.99,43.22
20041017,42.99,43.43
20041018,42.99,43.64
20041019,42.99,43.87
20041020,42.99,44.09
20041021,42.99,44.31
20041022,42.99,44.53
20041023,43.70,44.74
20041024,43.70,44.94
20041025,43.70,45.15
20041026,43.70,45.35
20041027,43.70,45.54
20041028,43.70,45.74
20041029,43.71,45.94
20041030,43.71,46.12
20041031,43.72,46.30
20041101,46.11,46.45
20041102,47.91,46.60
20041103,47.91,46.75
20041104,47.91,46.91
20041105,47.91,47.06
20041106,47.91,47.21
20041107,47.91,47.37
20041108,47.91,47.51
20041109,47.91,47.67
20041110,47.91,47.82
20041111,47.92,47.97
20041112,47.92,48.12
20041113,47.92,48.27
20041114,47.92,48.42
20041115,48.04,48.56
20041116,48.09,48.70
20041117,51.45,48.83
20041118,51.45,48.96
20041119,51.58,49.10
20041120,52.64,49.24
20041121,53.27,49.38
20041122,53.59,49.52
20041123,54.05,49.66
20041124,54.05,49.80
20041125,54.05,49.93
20041126,54.09,50.07
20041127,54.09,50.20
20041128,54.09,50.34
20041129,54.12,50.48
20041130,54.20,50.62
20041201,54.20,50.76
20041202,54.20,50.90
20041203,54.20,51.04
20041204,54.20,51.18
20041205,54.20,51.31
20041206,54.92,51.44
20041207,54.92,51.58
20041208,54.92,51.72
20041209,54.92,51.86
20041210,54.92,51.99
20041211,54.92,52.12
20041212,54.92,52.25
20041213,54.92,52.38
20041214,54.92,52.51
20041215,54.92,52.64
20041216,55.16,52.78
20041217,55.16,52.91
20041218,55.16,53.03
20041219,55.16,53.15
20041220,55.16,53.27
20041221,55.62,53.40
20041222,56.11,53.52
20041223,56.11,53.65
20041224,56.12,53.78
20041225,56.12,53.91
20041226,56.12,54.04
20041227,56.12,54.16
20041228,56.12,54.29
20041229,56.13,54.41
20041230,56.13,54.53
20041231,56.13,54.65
20050101,T,0.11
20050102,T,0.22
20050103,T,0.34
20050104,T,0.47
20050105,T,0.59
20050106,0.01,0.71
20050107,0.10,0.83
20050108,0.10,0.95
20050109,0.10,1.07
20050110,0.10,1.19
20050111,0.10,1.31
20050112,0.10,1.44
20050113,0.36,1.56
20050114,0.36,1.69
20050115,0.36,1.81
20050116,0.36,1.94
20050117,0.36,2.07
20050118,0.36,2.19
20050119,0.36,2.32
20050120,0.36,2.45
20050121,0.36,2.58
20050122,0.36,2.71
20050123,0.36,2.84
20050124,0.36,2.96
20050125,0.36,3.09
20050126,0.36,3.22
20050127,0.47,3.35
20050128,0.79,3.48
20050129,0.79,3.61
20050130,0.79,3.74
20050131,0.96,3.87
20050201,1.70,4.00
20050202,1.70,4.12
20050203,1.70,4.23
20050204,1.70,4.35
20050205,1.70,4.45
20050206,1.70,4.57
20050207,1.83,4.69
20050208,2.46,4.80
20050209,2.46,4.92
20050210,2.46,5.04
20050211,2.46,5.15
20050212,2.46,5.27
20050213,3.36,5.38
20050214,3.36,5.50
20050215,3.36,5.62
20050216,3.36,5.74
20050217,3.36,5.87
20050218,3.36,5.99
20050219,3.36,6.10
20050220,3.36,6.21
20050221,3.36,6.32
20050222,3.36,6.44
20050223,3.42,6.55
20050224,4.57,6.66
20050225,4.57,6.76
20050226,4.87,6.87
20050227,5.00,6.97
20050228,5.18,7.08
20050301,5.18,7.19
20050302,6.53,7.30
20050303,6.53,7.41
20050304,6.53,7.52
20050305,6.53,7.64
20050306,6.69,7.75
20050307,7.97,7.86
20050308,7.97,7.96
20050309,7.97,8.07
20050310,7.97,8.17
20050311,7.97,8.27
20050312,7.97,8.36
20050313,7.97,8.46
20050314,7.97,8.55
20050315,8.04,8.65
20050316,8.13,8.75
20050317,8.13,8.84
20050318,8.13,8.94
20050319,8.23,9.03
20050320,8.58,9.12
20050321,8.58,9.22
20050322,8.59,9.33
20050323,8.59,9.44
20050324,8.59,9.54
20050325,8.59,9.66
20050326,8.59,9.77
20050327,8.80,9.88
20050328,8.80,9.99
20050329,8.80,10.09
20050330,8.80,10.18
20050331,8.80,10.28
20050401,8.80,10.37
20050402,8.80,10.46
20050403,8.80,10.55
20050404,8.80,10.65
20050405,8.80,10.75
20050406,8.80,10.85
20050407,8.80,10.95
20050408,8.80,11.05
20050409,8.80,11.15
20050410,8.82,11.25
20050411,9.03,11.36
20050412,9.03,11.47
20050413,9.03,11.58
20050414,9.03,11.68
20050415,9.03,11.78
20050416,9.03,11.89
20050417,9.03,12.00
20050418,9.03,12.11
20050419,9.03,12.23
20050420,9.03,12.34
20050421,9.03,12.45
20050422,9.03,12.56
20050423,9.03,12.67
20050424,9.03,12.79
20050425,9.67,12.90
20050426,9.68,13.02
20050427,9.68,13.14
20050428,9.68,13.27
20050429,9.68,13.40
20050430,9.68,13.53
20050501,9.68,13.67
20050502,9.68,13.81
20050503,9.68,13.95
20050504,9.77,14.09
20050505,9.77,14.24
20050506,9.77,14.38
20050507,9.77,14.53
20050508,11.25,14.68
20050509,11.25,14.83
20050510,11.25,14.96
20050511,11.25,15.10
20050512,11.25,15.24
20050513,11.25,15.37
20050514,11.25,15.51
20050515,11.25,15.66
20050516,11.25,15.80
20050517,11.25,15.95
20050518,11.25,16.09
20050519,11.25,16.23
20050520,11.25,16.38
20050521,11.25,16.54
20050522,11.25,16.71
20050523,11.25,16.87
20050524,11.25,17.04
20050525,11.25,17.22
20050526,11.25,17.40
20050527,11.25,17.58
20050528,11.25,17.76
20050529,11.73,17.94
20050530,11.86,18.11
20050531,11.86,18.28
20050601,12.12,18.47
20050602,12.12,18.67
20050603,12.12,18.87
20050604,12.12,19.07
20050605,12.12,19.29
20050606,12.13,19.52
20050607,12.13,19.74
20050608,12.21,19.98
20050609,12.21,20.21
20050610,12.21,20.46
20050611,12.21,20.71
20050612,12.21,20.98
20050613,12.21,21.25
20050614,12.21,21.51
20050615,12.21,21.77
20050616,12.21,22.03
20050617,12.21,22.29
20050618,12.23,22.55
20050619,12.23,22.81
20050620,12.23,23.05
20050621,12.23,23.29
20050622,12.23,23.53
20050623,12.23,23.77
20050624,12.23,24.01
20050625,12.23,24.24
20050626,12.23,24.47
20050627,12.23,24.69
20050628,12.23,24.92
20050629,12.23,25.15
20050630,12.23,25.38
20050701,12.23,25.58
20050702,12.23,25.78
20050703,12.23,25.98
20050704,12.23,26.17
20050705,12.23,26.36
20050706,12.25,26.54
20050707,12.81,26.72
20050708,12.81,26.90
20050709,12.84,27.08
20050710,12.84,27.24
20050711,13.07,27.39
20050712,13.27,27.54
20050713,13.36,27.69
20050714,15.05,27.84
20050715,17.90,27.99
20050716,18.38,28.13
20050717,21.64,28.26
20050718,22.81,28.40
20050719,22.84,28.54
20050720,23.12,28.68
20050721,23.14,28.81
20050722,24.11,28.93
20050723,24.11,29.06
20050724,24.11,29.18
20050725,24.11,29.30
20050726,24.11,29.43
20050727,24.11,29.56
20050728,24.11,29.68
20050729,25.19,29.80
20050730,25.19,29.92
20050731,25.19,30.04
20050801,25.19,30.18
20050802,25.19,30.32
20050803,25.19,30.45
20050804,25.19,30.58
20050805,25.23,30.72
20050806,25.23,30.86
20050807,25.62,31.00
20050808,25.76,31.15
20050809,25.88,31.30
20050810,25.88,31.45
20050811,25.88,31.59
20050812,25.88,31.72
20050813,25.88,31.86
20050814,25.89,32.00
20050815,26.98,32.14
20050816,27.06,32.29
20050817,27.06,32.45
20050818,27.12,32.62
20050819,27.12,32.79
20050820,27.12,32.97
20050821,27.12,33.16
20050822,27.12,33.34
20050823,27.12,33.53
20050824,27.19,33.73
20050825,27.19,33.92
20050826,27.19,34.11
20050827,27.43,34.31
20050828,27.52,34.50
20050829,27.73,34.69
20050830,27.73,34.89
20050831,27.73,35.10
20050901,27.74,35.29
20050902,27.76,35.48
20050903,27.77,35.67
20050904,27.77,35.86
20050905,27.77,36.05
20050906,27.77,36.23
20050907,27.77,36.43
20050908,27.77,36.63
20050909,27.77,36.83
20050910,27.84,37.04
20050911,27.84,37.25
20050912,27.84,37.46
20050913,28.10,37.66
20050914,28.10,37.85
20050915,28.10,38.03
20050916,28.10,38.20
20050917,28.10,38.36
20050918,28.10,38.51
20050919,28.10,38.66
20050920,28.10,38.81
20050921,28.10,38.97
20050922,28.10,39.11
20050923,28.30,39.26
20050924,29.12,39.41
20050925,29.12,39.57
20050926,29.12,39.72
20050927,29.12,39.88
20050928,29.12,40.02
20050929,29.20,40.17
20050930,29.20,40.31
20051001,29.20,40.47
20051002,29.21,40.63
20051003,29.21,40.82
20051004,29.26,41.00
20051005,29.26,41.18
20051006,29.26,41.36
20051007,29.26,41.53
20051008,29.26,41.71
20051009,29.26,41.88
20051010,29.84,42.06
20051011,29.84,42.25
20051012,29.84,42.44
20051013,29.84,42.63
20051014,29.84,42.82
20051015,29.84,43.02
20051016,29.84,43.22
20051017,29.84,43.43
20051018,29.84,43.64
20051019,29.84,43.87
20051020,29.84,44.09
20051021,29.84,44.31
20051022,29.84,44.53
20051023,29.84,44.74
20051024,29.84,44.94
20051025,29.84,45.15
20051026,29.84,45.35
20051027,29.84,45.54
20051028,29.84,45.74
20051029,29.84,45.94
20051030,29.84,46.12
20051031,30.55,46.30
20051101,30.55,46.45
20051102,30.55,46.60
20051103,30.55,46.75
20051104,30.55,46.91
20051105,30.55,47.06
20051106,30.55,47.21
20051107,30.55,47.37
20051108,30.87,47.51
20051109,30.87,47.67
20051110,30.87,47.82
20051111,30.87,47.97
20051112,30.87,48.12
20051113,30.87,48.27
20051114,30.87,48.42
20051115,31.29,48.56
20051116,31.29,48.70
20051117,31.29,48.83
20051118,31.29,48.96
20051119,31.29,49.10
20051120,31.43,49.24
20051121,31.43,49.38
20051122,31.43,49.52
20051123,31.43,49.66
20051124,31.43,49.80
20051125,31.43,49.93
20051126,33.45,50.07
20051127,33.46,50.20
20051128,33.46,50.34
20051129,33.46,50.48
20051130,33.46,50.62
20051201,33.46,50.76
20051202,33.46,50.90
20051203,33.46,51.04
20051204,33.63,51.18
20051205,33.63,51.31
20051206,33.63,51.44
20051207,33.64,51.58
20051208,33.64,51.72
20051209,33.64,51.86
20051210,33.69,51.99
20051211,33.69,52.12
20051212,33.69,52.25
20051213,33.69,52.38
20051214,35.28,52.51
20051215,35.28,52.64
20051216,35.28,52.78
20051217,35.72,52.91
20051218,35.72,53.03
20051219,35.72,53.15
20051220,35.73,53.27
20051221,35.73,53.40
20051222,35.73,53.52
20051223,35.73,53.65
20051224,35.73,53.78
20051225,35.73,53.91
20051226,35.73,54.04
20051227,35.73,54.16
20051228,35.73,54.29
20051229,35.73,54.41
20051230,35.73,54.53
20051231,35.73,54.65
20060101,0.00,0.11
20060102,0.00,0.22
20060103,0.00,0.34
20060104,0.00,0.47
20060105,0.00,0.59
20060106,0.00,0.71
20060107,0.00,0.83
20060108,0.00,0.95
20060109,0.00,1.07
20060110,0.03,1.19
20060111,0.03,1.31
20060112,0.03,1.44
20060113,0.03,1.56
20060114,0.03,1.69
20060115,0.03,1.81
20060116,0.78,1.94
20060117,0.94,2.07
20060118,0.94,2.19
20060119,0.94,2.32
20060120,1.02,2.45
20060121,1.02,2.58
20060122,1.37,2.71
20060123,1.37,2.84
20060124,1.37,2.96
20060125,1.37,3.09
20060126,1.37,3.22
20060127,1.37,3.35
20060128,1.92,3.48
20060129,1.92,3.61
20060130,1.92,3.74
20060131,1.92,3.87
20060201,2.29,4.00
20060202,2.29,4.12
20060203,2.29,4.23
20060204,2.29,4.35
20060205,2.29,4.45
20060206,2.29,4.57
20060207,2.29,4.69
20060208,2.29,4.80
20060209,2.29,4.92
20060210,2.71,5.04
20060211,2.71,5.15
20060212,2.71,5.27
20060213,2.71,5.38
20060214,2.71,5.50
20060215,2.71,5.62
20060216,2.71,5.74
20060217,2.71,5.87
20060218,2.87,5.99
20060219,2.87,6.10
20060220,2.87,6.21
20060221,2.87,6.32
20060222,2.89,6.44
20060223,2.89,6.55
20060224,2.97,6.66
20060225,3.54,6.76
20060226,3.54,6.87
20060227,3.54,6.97
20060228,3.54,7.08
20060301,3.54,7.19
20060302,3.54,7.30
20060303,3.54,7.41
20060304,3.54,7.52
20060305,3.54,7.64
20060306,3.54,7.75
20060307,3.54,7.86
20060308,3.54,7.96
20060309,3.58,8.07
20060310,3.58,8.17
20060311,3.58,8.27
20060312,3.58,8.36
20060313,3.58,8.46
20060314,3.58,8.55
20060315,3.58,8.65
20060316,3.58,8.75
20060317,3.58,8.84
20060318,3.58,8.94
20060319,3.62,9.03
20060320,3.66,9.12
20060321,3.66,9.22
20060322,3.66,9.33
20060323,3.67,9.44
20060324,3.67,9.54
20060325,3.67,9.66
20060326,3.67,9.77
20060327,3.67,9.88
20060328,4.21,9.99
20060329,5.02,10.09
20060330,5.02,10.18
20060331,5.02,10.28
20060401,5.02,10.37
20060402,5.02,10.46
20060403,5.02,10.55
20060404,5.02,10.65
20060405,5.02,10.75
20060406,5.02,10.85
20060407,5.02,10.95
20060408,5.02,11.05
20060409,5.02,11.15
20060410,5.02,11.25
20060411,5.02,11.36
20060412,5.02,11.47
20060413,5.02,11.58
20060414,5.02,11.68
20060415,5.02,11.78
20060416,5.02,11.89
20060417,5.02,12.00
20060418,5.02,12.11
20060419,5.02,12.23
20060420,5.02,12.34
20060421,5.85,12.45
20060422,5.85,12.56
20060423,5.85,12.67
20060424,5.85,12.79
20060425,5.86,12.90
20060426,5.92,13.02
20060427,5.92,13.14
20060428,5.92,13.27
20060429,7.25,13.40
20060430,7.25,13.53
20060501,7.25,13.67
20060502,7.25,13.81
20060503,7.25,13.95
20060504,7.26,14.09
20060505,7.26,14.24
20060506,8.23,14.38
20060507,8.23,14.53
20060508,8.23,14.68
20060509,8.23,14.83
20060510,8.23,14.96
20060511,8.23,15.10
20060512,8.23,15.24
20060513,8.23,15.37
20060514,8.53,15.51
20060515,8.53,15.66
20060516,8.53,15.80
20060517,8.53,15.95
20060518,8.53,16.09
20060519,8.53,16.23
20060520,8.53,16.38
20060521,8.53,16.54
20060522,8.54,16.71
20060523,8.54,16.87
20060524,8.54,17.04
20060525,8.54,17.22
20060526,8.54,17.40
20060527,8.54,17.58
20060528,8.54,17.76
20060529,9.04,17.94
20060530,9.28,18.11
20060531,13.27,18.28
20060601,13.38,18.47
20060602,13.38,18.67
20060603,13.38,18.87
20060604,13.38,19.07
20060605,13.38,19.29
20060606,13.38,19.52
20060607,13.38,19.74
20060608,13.38,19.98
20060609,13.38,20.21
20060610,13.38,20.46
20060611,13.38,20.71
20060612,13.38,20.98
20060613,13.38,21.25
20060614,13.38,21.51
20060615,13.38,21.77
20060616,13.38,22.03
20060617,13.44,22.29
20060618,14.73,22.55
20060619,24.02,22.81
20060620,24.24,23.05
20060621,24.24,23.29
20060622,24.25,23.53
20060623,24.25,23.77
20060624,24.25,24.01
20060625,24.25,24.24
20060626,24.25,24.47
20060627,24.25,24.69
20060628,24.25,24.92
20060629,24.25,25.15
20060630,24.30,25.38
20060701,24.37,25.58
20060702,24.39,25.78
20060703,24.49,25.98
20060704,24.86,26.17
20060705,25.52,26.36
20060706,25.63,26.54
20060707,25.63,26.72
20060708,25.97,26.90
20060709,26.19,27.08
20060710,26.19,27.24
20060711,26.19,27.39
20060712,26.19,27.54
20060713,26.64,27.69
20060714,26.71,27.84
20060715,26.71,27.99
20060716,26.71,28.13
20060717,26.71,28.26
20060718,27.18,28.40
20060719,27.18,28.54
20060720,27.18,28.68
20060721,27.18,28.81
20060722,28.19,28.93
20060723,28.21,29.06
20060724,28.21,29.18
20060725,29.21,29.30
20060726,32.01,29.43
20060727,32.01,29.56
20060728,32.01,29.68
20060729,32.01,29.80
20060730,32.01,29.92
20060731,32.06,30.04
20060801,32.07,30.18
20060802,32.07,30.32
20060803,32.20,30.45
20060804,32.20,30.58
20060805,32.20,30.72
20060806,32.21,30.86
20060807,32.49,31.00
20060808,32.53,31.15
20060809,32.53,31.30
20060810,32.87,31.45
20060811,32.87,31.59
20060812,32.87,31.72
20060813,32.87,31.86
20060814,32.87,32.00
20060815,32.87,32.14
20060816,32.87,32.29
20060817,32.87,32.45
20060818,32.87,32.62
20060819,34.80,32.79
20060820,34.80,32.97
20060821,34.80,33.16
20060822,34.80,33.34
20060823,34.96,33.53
20060824,34.96,33.73
20060825,34.96,33.92
20060826,34.96,34.11
20060827,34.98,34.31
20060828,34.98,34.50
20060829,34.98,34.69
20060830,34.98,34.89
20060831,34.98,35.10
20060901,34.98,35.29
20060902,34.98,35.48
20060903,34.98,35.67
20060904,34.98,35.86
20060905,34.98,36.05
20060906,34.98,36.23
20060907,34.98,36.43
20060908,34.98,36.63
20060909,35.07,36.83
20060910,35.30,37.04
20060911,35.38,37.25
20060912,35.39,37.46
20060913,35.39,37.66
20060914,35.39,37.85
20060915,36.16,38.03
20060916,36.16,38.20
20060917,36.75,38.36
20060918,36.81,38.51
20060919,36.81,38.66
20060920,36.81,38.81
20060921,36.81,38.97
20060922,36.81,39.11
20060923,37.59,39.26
20060924,38.06,39.41
20060925,38.06,39.57
20060926,38.06,39.72
20060927,38.06,39.88
20060928,38.06,40.02
20060929,38.06,40.17
20060930,38.06,40.31
20061001,38.06,40.47
20061002,38.06,40.63
20061003,38.06,40.82
20061004,38.06,41.00
20061005,38.06,41.18
20061006,38.06,41.36
20061007,38.06,41.53
20061008,38.06,41.71
20061009,38.06,41.88
20061010,39.32,42.06
20061011,39.32,42.25
20061012,40.16,42.44
20061013,40.16,42.63
20061014,40.16,42.82
20061015,44.37,43.02
20061016,51.33,43.22
20061017,51.33,43.43
20061018,51.88,43.64
20061019,52.09,43.87
20061020,52.09,44.09
20061021,52.09,44.31
20061022,52.10,44.53
20061023,52.10,44.74
20061024,52.10,44.94
20061025,52.10,45.15
20061026,56.70,45.35
20061027,57.32,45.54
20061028,57.32,45.74
20061029,57.32,45.94
20061030,57.32,46.12
20061031,57.32,46.30
20061101,57.32,46.45
20061102,57.32,46.60
20061103,57.32,46.75
20061104,57.32,46.91
20061105,57.36,47.06
20061106,57.59,47.21
20061107,57.59,47.37
20061108,57.59,47.51
20061109,57.59,47.67
20061110,57.69,47.82
20061111,57.69,47.97
20061112,57.69,48.12
20061113,57.69,48.27
20061114,57.69,48.42
20061115,57.69,48.56
20061116,57.69,48.70
20061117,57.69,48.83
20061118,57.69,48.96
20061119,57.69,49.10
20061120,57.69,49.24
20061121,57.69,49.38
20061122,57.69,49.52
20061123,57.69,49.66
20061124,57.69,49.80
20061125,57.69,49.93
20061126,57.69,50.07
